experiment_id,timestamp,symbol,model_name,method,hyperparameters,dataset_version,cv_method,n_splits,val_rmse,val_r2,test_rmse,test_r2,directional_accuracy,beats_baseline,training_time_s,seed,best
HDFCBANK_NS_random_forest_random_6a113c8be3,2026-07-23T14:16:34+00:00,HDFCBANK.NS,random_forest,random,"{""max_depth"": 4, ""max_features"": 0.5, ""min_samples_leaf"": 46, ""n_estimators"": 287}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""HDFCBANK.NS""}",timeseries,3,0.016472647267182984,-0.005072323345555407,0.012921126679753257,-0.06645080330841768,0.5006622516556292,False,19.659041499951854,42,false
HDFCBANK_NS_gradient_boosting_random_c74675e6b5,2026-07-23T14:16:54+00:00,HDFCBANK.NS,gradient_boosting,random,"{""l2_regularization"": 0.06796578090758151, ""learning_rate"": 0.001124579825911934, ""max_depth"": 4, ""max_iter"": 237}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""HDFCBANK.NS""}",timeseries,3,0.016412207133277207,0.0022896095995759147,0.012697212599783802,-0.029809371717476996,0.5033112582781457,False,5.608165099984035,42,false
ITC_NS_ridge_random_762cc870c2,2026-07-23T14:16:57+00:00,ITC.NS,ridge,random,"{""alpha"": 70.72114131472235}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-24""], ""val"": [""2020-04-28"", ""2023-05-24""]}, ""row_counts"": {""test"": 765, ""train"": 3568, ""val"": 765}, ""symbol"": ""ITC.NS""}",timeseries,3,0.01575919716975392,-0.07888995748096783,0.013354098515588787,-0.3166135787965467,0.5046235138705416,False,0.3702200999832712,42,false
ITC_NS_decision_tree_random_2bec8e3822,2026-07-23T14:16:58+00:00,ITC.NS,decision_tree,random,"{""max_depth"": 3, ""max_features"": 1.0, ""min_samples_leaf"": 68}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-24""], ""val"": [""2020-04-28"", ""2023-05-24""]}, ""row_counts"": {""test"": 765, ""train"": 3568, ""val"": 765}, ""symbol"": ""ITC.NS""}",timeseries,3,0.015713225183206288,-0.07260456482257616,0.011951182180414355,-0.05451050787060119,0.4715984147952444,False,0.3555472999578342,42,false
ITC_NS_random_forest_random_b552ebe2d6,2026-07-23T14:17:18+00:00,ITC.NS,random_forest,random,"{""max_depth"": 4, ""max_features"": 0.5, ""min_samples_leaf"": 46, ""n_estimators"": 287}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-24""], ""val"": [""2020-04-28"", ""2023-05-24""]}, ""row_counts"": {""test"": 765, ""train"": 3568, ""val"": 765}, ""symbol"": ""ITC.NS""}",timeseries,3,0.01526237569015708,-0.01193647828114397,0.011690741002654156,-0.0090513243919903,0.5112285336856011,False,19.066896000003908,42,false
ITC_NS_gradient_boosting_random_1d6c292a79,2026-07-23T14:17:38+00:00,ITC.NS,gradient_boosting,random,"{""l2_regularization"": 0.06796578090758151, ""learning_rate"": 0.001124579825911934, ""max_depth"": 4, ""max_iter"": 237}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-24""], ""val"": [""2020-04-28"", ""2023-05-24""]}, ""row_counts"": {""test"": 765, ""train"": 3568, ""val"": 765}, ""symbol"": ""ITC.NS""}",timeseries,3,0.015215659916388208,-0.005751196478849474,0.01172032718518187,-0.014165072601380668,0.4900924702774108,False,5.353917600004934,42,false
RELIANCE_NS_ridge_random_efa1bcc880,2026-07-23T14:30:57+00:00,RELIANCE.NS,ridge,random,"{""alpha"": 70.72114131472235}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""RELIANCE.NS""}",timeseries,3,0.01861315202345778,-0.18907278020954377,0.01636173539301659,-0.5748728571179997,0.4761273209549072,False,4.261410799983423,42,false
RELIANCE_NS_decision_tree_random_b9f336d6d3,2026-07-23T14:30:59+00:00,RELIANCE.NS,decision_tree,random,"{""max_depth"": 5, ""max_features"": ""log2"", ""min_samples_leaf"": 62}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""RELIANCE.NS""}",timeseries,3,0.01712331178400829,-0.006338568258572819,0.013267034496343966,-0.0354627618929817,0.4973474801061008,False,0.5884893999900669,42,false
RELIANCE_NS_random_forest_random_fe1c72c975,2026-07-23T14:31:16+00:00,RELIANCE.NS,random_forest,random,"{""max_depth"": 9, ""max_features"": ""log2"", ""min_samples_leaf"": 25, ""n_estimators"": 260}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""RELIANCE.NS""}",timeseries,3,0.01715854760163684,-0.010484453831560048,0.013187455977662077,-0.023078160865635855,0.5265251989389921,False,16.078970399976242,42,false
RELIANCE_NS_gradient_boosting_random_b82b76b592,2026-07-23T14:31:37+00:00,RELIANCE.NS,gradient_boosting,random,"{""l2_regularization"": 0.06796578090758151, ""learning_rate"": 0.001124579825911934, ""max_depth"": 4, ""max_iter"": 237}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""RELIANCE.NS""}",timeseries,3,0.017059197554443076,0.001183321387656311,0.013055723712595205,-0.0027407631463618465,0.5159151193633952,False,7.1656231000088155,42,false
