Date,rolling_vol_20,volume_lag_10,return_lag_1,dist_sma_10,rsi,price_diff,volume_ratio_20,volume_lag_20,vma_10,High,high_low_range,dist_sma_5,price_diff_pct,return_lag_3,macd_signal,momentum_10,rolling_var_5,rolling_vol_10,month_sin,macd,rolling_var_10,rolling_vol_5,roc_20,atr,vma_5,bb_width,day_of_week_sin,volume_ratio_5,dist_sma_50,Volume,roc_5,return_lag_10,obv,return_lag_20,bb_pct,volume_momentum,momentum_5,dist_sma_20,volume_lag_3,day_of_month,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-09,-0.07489226275503823,-0.09971949556618166,0.4138353230552861,0.5703909754895118,-0.04796048923066057,-0.1714676365074921,-0.3127491942577088,1.3010158354350165,0.4378468205297544,-1.1495755819585551,-0.304990156470916,0.1146757085626239,-0.7957385732698027,-0.03846246289404594,-0.2785613892270022,-0.008598728324483515,-0.44724211540492737,0.2989672796279599,-0.7220636890788037,-0.2218531934607424,-0.5101153930113089,-0.12284384824927724,-0.09563984711090188,-1.2021660150399327,0.09346982888032769,-0.7122083789051032,1.2086458896046435,1.0668682031724328,-0.002066511685563802,0.759475322439394,0.8920280648937225,-0.8406394506703471,-1.7417827461560833,0.7395774719348868,0.6455157148548991,-1.3999321054387914,0.085921195789238,0.29888329749201087,-1.172992969388933,-0.7793736823122469,118.87994384765624,0.0088571348888884,0.0343160876874192,1,1
2005-11-10,-0.06283991605862584,0.9392979173112016,-0.7903668193865396,0.8111282509840717,0.5075553804573214,0.050268390267668946,-0.9470077043342329,0.9184619651052668,0.29868893925919554,-1.1508223028972213,-0.8322993029316089,0.2802701610740584,0.44240460872382636,1.3156285120089473,-0.2677686562193377,-0.050338229768564814,-0.4492878515532634,0.1817738972563791,-0.7220636890788037,-0.2061678271269217,-0.5082868686279844,-0.25660520470211157,-0.008367587963091894,-1.247221520844278,0.12080240748811644,-0.652842407431091,0.1546462138481672,-0.3885542769673364,0.11442929799388758,-0.1212091338461741,0.6100491280296901,1.2155990810693544,-1.715692654803333,0.10337030716546561,0.9382698723200636,-1.328862890337333,0.0419865601985284,0.5006982964126014,0.3782007308203455,-0.6652854713212125,119.92334747314452,0.0087386589991762,0.0381792472014893,1,1
2005-11-11,-0.0802857432050652,0.35473782913474844,0.4429892095299931,0.9729038663898092,0.49247269214476386,0.049864725834487124,0.1497110695339098,3.7563077328048484,0.40506981577741813,-1.1485757939367185,-0.7163847633187482,0.3522572539364626,0.4358487244341003,0.41746953322662267,-0.25505739586328724,0.015111603849983224,-0.45332233794654175,0.11208773324229297,-0.7220636890788037,-0.18729321864695195,-0.5056026466818878,-0.2892582989158648,-0.07034831605867575,-1.2611491823084688,0.787196447673386,-0.588315917974686,-1.5358380131821974,0.61691984406119,0.22494440109243116,1.184353418364345,0.8391324070833028,-0.7173578548352066,-1.6658006696994825,0.6936090695197147,1.2070308374216387,-0.46233559193905066,0.08033497513838174,0.7067632320290724,1.1096271889781786,-0.5511972603301781,122.15894317626952,0.0184702421053592,0.0239897753112904,1,2
2005-11-14,-0.09981419632521694,1.5577774845784005,0.43653162304291426,1.3659486869057496,0.614520131045776,0.14842381227556728,1.089078862950749,4.170128441138402,0.48100067194018964,-1.143180105882426,-0.6684892328812522,0.9833490997556283,0.9769442839665582,-0.7929005787415916,-0.23854416037435752,0.11892500316035054,-0.44846060647024344,0.019103964833026208,-0.7220636890788037,-0.15792293837829513,-0.5021308425415753,-0.46557907015383726,0.44631624980241386,-1.258355693207752,1.2207975353136988,-0.3651844656713844,-0.6905958996670153,1.1769095958508649,0.49432010477747407,2.164601516302072,0.6751805863742301,-0.8518514977240047,-1.5980376442250825,-1.046541284783793,1.5636616088493747,0.21719548584367654,0.05619466181377227,1.117100446067788,0.7510092881679493,-0.208932627357075,122.27217864990234,0.0009265226202567,-0.0069362943083674,1,1
2005-11-16,-0.1418239165407757,0.5188662302261232,0.9669563340708579,1.0291562850827534,0.9009389973277551,-0.027032717960972234,0.5478139232193626,0.8517765814499247,0.6151578594317254,-1.1427065233829057,-1.0549047512981202,0.7898307544197508,0.005272435036594024,0.4467727470252183,-0.2204432689692479,0.20552304427262783,-0.44510508865107823,-0.5278597020932745,-0.7220636890788037,-0.13528352691045614,-0.5090358216765773,-0.4541435885271589,0.6335337935660351,-1.266651694934675,1.3289076051396167,-0.19237910098426483,1.2086458896046435,0.4480452131267759,0.4845484755365132,1.564664192190263,0.4823800442731775,-1.5916970663797814,-1.5412121601359274,-0.705246578588086,1.323851330533544,0.2908572365524682,0.023967199117044778,1.0594470340014626,-0.1233297482721017,0.019243794624993787,121.9453582763672,-0.0026764709262614,0.0032755165719009,0,1
2005-11-17,-0.1393262792338507,-0.2359245439158978,0.010727297468536302,0.6750434780698535,0.5899525424982796,-0.06341234427580722,-0.17415544905786057,0.4680863616845352,0.7364694609019302,-1.142504134743119,-0.6325178255666017,0.30346494689067843,-0.1921807507981462,0.44028208453265627,-0.20292186149571348,0.11336997190461488,-0.44897151239904864,-0.6533026449518112,-0.7220636890788037,-0.12120678558615346,-0.5127131057061373,-0.8278909008662511,0.49254843834220813,-1.266651694934675,1.3151373023656814,-0.06537921966604042,0.1546462138481672,-0.40489388447308455,0.42157228547839803,0.702925747946297,0.7721405715081566,1.5158768393072022,-1.5823271699499089,0.3532870580789846,1.0681168193265518,0.25725342212945573,0.0720058365873826,0.9219472095913328,1.1728260947939173,0.13333200561602818,123.5064468383789,0.0127202944029585,0.0109502842777625,1,2
2005-11-18,-0.12311853591980007,-0.23550357045427078,-0.18565563323193457,0.8921888287426533,1.0149690109427298,0.09266198591123506,1.3555590077760475,3.470607490825002,1.0869557417823288,-1.1398730824258927,-0.8967254656591901,0.5643021808545553,0.656599354295315,0.9734236512597848,-0.18453877441021238,0.09534301900583028,-0.45077572991540765,-0.723170449162346,-0.7220636890788037,-0.10099478856586916,-0.512901174745924,-0.7882122675872262,0.5776935877278627,-1.266651694934675,1.9468754952126908,0.11508735422024821,-1.5358380131821974,0.7122749004559551,0.6057771556650932,2.4731075331887467,0.8737935648605436,1.0385922740926365,-1.508939728071194,0.33981602250319964,1.219499714067012,1.092842552318594,0.09085295207913269,1.173862599406931,2.1460114068611875,0.24742021660706257,122.83506774902344,-0.0054508128910226,0.004404294369963,0,1
2005-11-21,-0.3046834197574769,-1.1709347891081963,0.6535526139162302,0.48449203985902023,1.2278470192885362,-0.09189717729355451,0.6224654045355617,3.066118410744067,1.481890345944901,-1.1383146997817932,-0.3627428693982557,0.04369090684543809,-0.3437376585568613,0.012296772883115242,-0.167799498921655,0.0776122538453824,-0.45335479996352984,-0.6681416477730953,-0.7220636890788037,-0.09158401641835377,-0.5160503729170176,-0.6210314893630814,0.9034920673286795,-1.266651694934675,2.023134929468108,0.16726082211624133,-0.6905958996670153,-0.15758255760164477,0.4914923457144012,1.4975228982969813,0.502339764658692,-0.037125161408111125,-1.5645411498273314,-1.5732108607271933,0.938702473078857,1.3452545319259461,0.027829211817790394,0.92858940242533,1.5503966913469482,0.5896848495801658,121.31454467773438,-0.0124558275142987,0.0189157681437266,0,0
2005-11-22,-0.26183627639061297,0.37563641602543135,-0.3368725029739381,-0.034605655226597316,1.6168642346666249,-0.16209631440090416,-0.08973511460094358,1.3680641177810953,1.51556433398091,-1.1411278821103121,-0.18628473404989818,-0.51490223478012,-0.7245420773609007,-0.18509203871506535,-0.15548986068703047,-0.038931173565726174,-0.4532434038478822,-0.7475520277379957,-0.7220636890788037,-0.09659207241883491,-0.5170900909774003,-0.7211200905655726,0.5677399272706035,-1.266651694934675,1.6528559816191253,0.17338376635223055,0.8324777605674285,-0.6732228480118323,0.266707412313682,0.6440019123306726,-0.28921369455295404,1.3192188397476046,-1.6045819109411217,0.5421986851192288,0.5432390775130841,0.958758316513774,-0.11022014684453628,0.537258967954465,0.6948671590313397,0.7037730605712001,122.67333984375,0.0111383335005253,0.0298849067369019,1,2
2005-11-23,-0.25396195078771405,1.1048832526436854,-0.7186842613236154,0.2621764881417571,1.4783887372318034,0.0759382945896487,0.4401492244568372,1.1712483955283124,1.5318824377758182,-1.1416945801839724,-0.7368154965986263,0.013586901061093644,0.5687867112614258,0.6584146652388709,-0.14486763665104302,-0.029194052039983796,-0.45321373296268097,-0.7242120251101104,-0.7220636890788037,-0.09300650142393176,-0.5172155280903403,-0.5634391277610027,0.6079128617773399,-1.266651694934675,1.5754312362794451,0.22429903810748916,1.2086458896046435,-0.06820858155999031,0.42117155459449057,1.2467092077520965,-0.030544434254571033,0.41956544456651473,-1.5535531087071686,0.4252880957740147,0.7284827130183702,0.8557521587663051,-0.06444185093963284,0.7436078306498998,2.4522946069511735,0.8178612715622345,123.28803253173828,0.0049982967795999,0.0029227649784082,1,1
2005-11-24,-0.323078551961766,0.7473340188092904,0.5673270588986193,0.2801314570955668,1.3265181419012284,0.014422988601123019,-0.20246340112002253,-0.09971446051451797,1.5045428853474652,-1.13942783730062,-0.9648102587949423,0.15608185708000197,0.2292739536805721,-0.3370834470594943,-0.13525696661331635,0.030189574613876332,-0.45316662590596424,-0.9079561774276321,-0.7220636890788037,-0.08785442948271648,-0.5193584242496788,-0.567935493777173,0.8957979200503547,-1.266651694934675,1.5377909678181176,0.2225059512842337,0.1546462138481672,-0.6965251685042048,0.47208178066759243,0.5483509938368227,0.16560655259267565,-0.7928185613632706,-1.5152561728856486,-0.8498347862479037,0.7545820534154705,0.7487132413005968,-0.02983823957332618,0.7694856123981235,1.4837391572108454,0.9319494825532689,124.05160522460938,0.0061743044951592,0.0168103021754768,1,1
2005-11-25,-0.4032038103870708,-0.12439952233391403,0.23266134543124106,0.3483293241834207,1.4013787737786647,0.026730969459107558,-0.6573748141889311,0.940723417113781,1.5194228466966342,-1.1380515846678128,-0.49236180077321834,0.42544915076636586,0.294139894013969,-0.7208508598689305,-0.12598159148911756,0.022670435825281075,-0.45246980527104713,-0.9191933362692786,-0.7220636890788037,-0.08050823782953723,-0.5195085488272523,-0.6913328101350978,0.6513264277681953,-1.266651694934675,0.9340337492362922,0.2920117366148633,-1.5358380131821974,-0.9098043926554111,0.5488609142156256,-0.006301552322727992,-0.001789576059185243,0.44891741499313687,-1.4870711853197787,1.2267314747436693,0.7984939914587621,0.07606655755774949,-0.05914949432060555,0.8459885833115669,0.636367875561743,1.0460376935443032,125.18070220947266,0.0090606608827409,0.0105717976947237,1,1
2005-11-28,-0.4556337580239928,1.1678938282522553,0.29676022285806497,0.5167326359581457,1.2169887476224834,0.056949036636828126,-0.9728010266356037,0.35536416331242526,1.316809025203715,-1.1360276982699464,-1.0963052945874545,0.6943145505936391,0.4536685689280308,0.5717474596237399,-0.1160773409792507,0.024933551932079454,-0.44965198593504674,-0.9171872275041993,-0.7220636890788037,-0.06900891452613515,-0.5195085488272523,-0.7109654010697414,0.9670550413390414,-1.266651694934675,0.47676982229914405,0.33827236242796077,-0.6905958996670153,-1.080475578076247,0.6685869435168834,-0.3802920578333821,0.3707859452952713,0.44241595290640845,-1.4657044710423182,-0.7253344432376702,0.8939699557979648,-0.4513820667491467,0.0070237505261406775,0.9696861186357709,1.234732604464467,1.3883023265174064,124.99473571777344,-0.0014866889211234,-0.0105877469485642,0,1
2005-11-29,-0.5361653033600684,2.1381790870817383,0.4540824936645444,0.382953547911681,1.0347069650374363,-0.05176788682986648,-0.6005732707058423,1.5600485221107392,1.0332430609867276,-1.1360276982699464,-0.5085347091058204,0.3136999963165888,-0.12705633721386222,0.2353675755454307,-0.10695213090325639,-0.03901861946942509,-0.4520721875142615,-1.0675734756169015,-0.7220636890788037,-0.0634451972054582,-0.5195085488272523,-1.1567821349440093,1.167095412524139,-1.266651694934675,0.3138180875509136,0.2680291519199438,0.8324777605674285,-0.4465334149899334,0.6107735217378781,-0.025180996295474038,0.6560235177426286,0.9764445958850717,-1.4935452648207987,-0.861157674263516,0.7712155295071337,-0.5547277368874842,0.05607296621280547,0.8066346962633936,0.5414061315300072,1.5023905375084408,123.03240966796876,-0.0158238082579682,0.0055749375533574,0,0
2005-11-30,-0.7105561394137205,1.5443392795555073,-0.12080598139464968,-0.19138023960112305,0.9351887676273608,-0.19862037689573586,-0.279536962425234,0.5197169481393227,0.870464300644846,-1.1355217266704798,-0.17937834614613474,-0.5156701231182734,-0.9066837761275705,0.29979476987911763,-0.10211144178232649,-0.09383309691086791,-0.4526318770442496,-0.8577451244944587,-0.7220636890788037,-0.07483123106820336,-0.5195085488272523,-0.6564900610029311,1.356771731952416,-1.266651694934675,0.08514604962851433,-0.13673940140242996,1.2086458896046435,0.34864765679258153,0.33681823580485876,0.3076371586277988,-0.03952389021867575,0.013718530947591439,-1.5274537129973842,-1.6083172681044482,0.35275693831611893,-0.845466286704924,-0.06598884317589244,0.2704613354170087,-0.009250087399457698,1.6164787484994751,125.37805938720705,0.0188858339766685,0.0477918635467719,1,2
2005-12-01,-0.8067540700472103,0.6913591909680866,-0.902257703919357,0.3711429001301328,1.102014680743616,0.15752203016407942,-0.24428270055280918,-0.23610571793799906,0.8275728874829175,-1.13508456029096,-0.2671154035258806,0.2689012193414738,1.0001694720152285,0.45792285138627303,-0.09712898366100248,-0.023254581189182253,-0.45259305705567093,-0.6938847618127657,-0.009110715018354202,-0.06969297333225719,-0.5195085488272523,-0.3621638538908538,1.213753477483622,-1.266651694934675,0.04213130160699851,-0.33946332211956404,0.1546462138481672,0.5214400321015812,0.6229018909323246,0.37170522667556616,0.3163931694834299,-0.18399870922944167,-1.4923772308986176,1.529977743140041,0.8825737822424439,-0.939267624880553,-0.0023706451402396053,0.6218280647353644,-0.38054595380439704,-1.6920793702405221,125.37001037597656,-6.419998559390604e-05,0.041981346462389,0,1
2005-12-02,-0.8671821529389035,2.4435495755071663,0.9896083728850505,0.31588946363778125,0.9677885408225213,-0.03705936404580497,-0.018022047494983137,-0.23568416895381017,0.592709811146155,-1.1310894105180234,-0.36406193190684644,0.15801514516204934,-0.049092611482877795,-0.1199102244756125,-0.09275132792933224,-0.06469467108280966,-0.4525064180570252,-0.7548122181042728,-0.009110715018354202,-0.06787966775087344,-0.5195085488272523,-0.36588243354154765,0.9192952932141456,-1.266651694934675,0.2042410225501391,-0.4622912912120097,-1.5358380131821974,0.7179136062509021,0.5996931910155949,0.6594235149489588,0.1558978979891612,0.6609114770484882,-1.5326991454097467,1.0479747995525295,0.8213862692962888,-0.7813219070083162,-0.030730206639402048,0.5181432339478471,-0.02799350308465765,-1.5779911592494877,123.86231231689452,-0.0120988837605471,0.0821446109472443,0,0
2005-12-05,-0.7974584549847935,1.477880382200393,-0.04327252416205514,-0.13567225184309822,0.18468275908039963,-0.16103606453812624,-1.2426950497226323,-1.172394237275254,0.3122974160284655,-1.13519790978795,-0.5596848926821589,-0.34686604909300117,-0.7052024445729209,-0.9053645726733671,-0.09165602958722252,-0.08678141087937563,-0.4522743773168418,-0.6800861965543097,-0.009110715018354202,-0.0790219486067602,-0.5195085488272523,-0.3067715188651241,0.741004238058075,-1.266651694934675,0.13420438550666983,-0.6891854110941044,-0.6905958996670153,-1.2700754640621301,0.38840589669451836,-0.6679067957774434,-0.38106719572724734,-0.33624301094627695,-1.5488223151154024,-0.03837705041076406,0.34477517062316193,-0.9233526491515059,-0.12764084408255302,0.12896333799494303,0.30242666364871834,-1.2357265262763846,125.69351959228516,0.0146759955807983,0.0747404750341366,1,2
2005-12-06,-0.8957006739797826,0.6330342330193651,-0.6992288669267234,0.2533746894953838,0.4878998982775886,0.1149928284999913,-0.6846078773672614,0.3762913211448982,0.22142960918883822,-1.1319799254742136,0.024350677242910342,0.3398113925414994,0.7653500434889008,0.9961917146849562,-0.09038376099300548,0.0017360073726235665,-0.45160807954746174,-0.7126513893166244,-0.009110715018354202,-0.07718854803856749,-0.5195085488272523,-0.11439289185239865,0.5946733808745547,-1.266651694934675,0.12628405244168017,-0.7300963231234193,0.8324777605674285,-0.2936433281489419,0.6045405466407824,-0.05770689438368196,0.02806608053702336,-0.7206489613961113,-1.521574505540661,1.3313756060163644,0.8734492701755788,-0.908036935156236,-0.053503267083097154,0.4231395457032024,0.3660331148397867,-1.1216383152853502,129.0551300048828,0.0263931177354462,0.0705534511024401,1,2
