2026-07-20 19:39:58,507 | INFO    | stockm.eda | saved UPL.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:39:58,510 | INFO    | stockm.eda_runner |   UPL.NS           train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:39:58,510 | INFO    | stockm.eda | EDA for SHREECEM.NS
2026-07-20 19:40:03,165 | INFO    | stockm.eda | saved SHREECEM.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:40:03,167 | INFO    | stockm.eda_runner |   SHREECEM.NS      train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:40:03,167 | INFO    | stockm.eda | EDA for BPCL.NS
2026-07-20 19:40:07,664 | INFO    | stockm.eda | saved BPCL.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:40:07,667 | INFO    | stockm.eda_runner |   BPCL.NS          train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:40:07,667 | INFO    | stockm.eda | EDA for TATACONSUM.NS
2026-07-20 19:40:12,330 | INFO    | stockm.eda | saved TATACONSUM.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:40:12,334 | INFO    | stockm.eda_runner |   TATACONSUM.NS    train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:40:12,334 | INFO    | stockm.eda | EDA for INDUSINDBK.NS
2026-07-20 19:40:17,087 | INFO    | stockm.eda | saved INDUSINDBK.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:40:17,090 | INFO    | stockm.eda_runner |   INDUSINDBK.NS    train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:40:17,090 | INFO    | stockm.eda | EDA for SBILIFE.NS
2026-07-20 19:40:20,008 | INFO    | stockm.eda | saved SBILIFE.NS -> train=1370 val=294 test=294 features=40
2026-07-20 19:40:20,011 | INFO    | stockm.eda_runner |   SBILIFE.NS       train=1370  val=294   test=294   feats=40  leak_flags=0
2026-07-20 19:40:20,011 | INFO    | stockm.eda | EDA for HINDALCO.NS
2026-07-20 19:40:24,639 | INFO    | stockm.eda | saved HINDALCO.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:40:24,642 | INFO    | stockm.eda_runner |   HINDALCO.NS      train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:40:24,642 | INFO    | stockm.eda | EDA for DABUR.NS
2026-07-20 19:40:29,249 | INFO    | stockm.eda | saved DABUR.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:40:29,253 | INFO    | stockm.eda_runner |   DABUR.NS         train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:40:29,253 | INFO    | stockm.eda | EDA for JSPL.NS
2026-07-20 19:40:29,253 | ERROR   | stockm.eda_runner |   JSPL.NS          SKIP (no feature dataset)
2026-07-20 19:40:29,254 | INFO    | stockm.eda_runner | 
Done. 49/51 succeeded | 167362 total train-rows prepared | 2 failure(s).
2026-07-20 19:40:29,254 | INFO    | stockm.eda_runner |   FAILED TATAMOTORS.NS: Feature dataset not found for TATAMOTORS.NS: C:\stockM\data\processed\features\TATAMOTORS_NS_features.csv. Run the feature pipeline first.
2026-07-20 19:40:29,254 | INFO    | stockm.eda_runner |   FAILED JSPL.NS: Feature dataset not found for JSPL.NS: C:\stockM\data\processed\features\JSPL_NS_features.csv. Run the feature pipeline first.
2026-07-21 20:23:21,561 | INFO    | stockm.eda_runner | EDA run: 1 ticker(s) | target=target_direction | split=0.15/0.15 gap=1 | scaler=standard
2026-07-21 20:23:21,561 | INFO    | stockm.eda | EDA for JSPL.NS
2026-07-21 20:23:25,548 | INFO    | stockm.eda | saved JSPL.NS -> train=3465 val=742 test=742 features=40
2026-07-21 20:23:25,550 | INFO    | stockm.eda_runner |   JSPL.NS          train=3465  val=742   test=742   feats=40  leak_flags=0
2026-07-21 20:23:25,550 | INFO    | stockm.eda_runner | 
Done. 1/1 succeeded | 3465 total train-rows prepared | 0 failure(s).
