Date,dist_sma_100,roc_10,atr,dist_sma_50,volume_lag_1,volume_lag_3,return_lag_5,volume_change_ratio,sma_200,volume_ratio_10,momentum_10,dist_sma_5,week,open_close_diff,month_sin,roc_20,return_lag_20,rolling_vol_5,price_diff_pct,rolling_var_20,bb_pct,high_low_range,day_of_week_sin,vma_10,macd_hist,macd,day_of_month,bb_width,atr_pct,return_lag_10,volume_lag_10,rsi,return_lag_3,obv,rolling_var_5,rolling_vol_20,volume_ratio_20,momentum_20,rolling_vol_10,volume_change,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2012-08-02,-0.22095204293267093,1.148345869439629,-1.1217724349192792,0.12840375684792243,0.5548450553857233,-0.8898827132903722,0.9400319856028094,-1.1275483606654937,-0.9600493463246954,-0.7004929080006872,0.4843065574373158,0.7831285249423635,0.2857516254253488,0.1662178199868435,-1.2259409419870166,-0.28503801136958967,-0.24440114923321157,0.561525084243507,0.20437870315854112,-0.5898048229303051,0.8966154440729884,-1.0196278414824098,0.15198258493528533,-0.9958004180396544,0.4399474485051386,-0.15570957675592553,-1.5721190963923717,-0.4421618996859699,-0.23212302100585444,-0.4221577682243475,-0.8804305402825412,0.36194248029134024,1.9599619161590887,-0.764643732238828,-0.43518677998164595,-0.44332581134493987,-0.3788727334126457,-0.2092857387494625,0.169253171000094,-1.7047747765930454,113.0561065673828,-0.0004111584436789,0.0434500803836921,0,1
2012-08-03,-0.21853686839458406,0.8934368407580647,-1.095803060389512,0.10772781127796023,-0.8951244812099666,-0.8801965732161279,-1.4007908808882583,-0.008249521798718506,-0.9615638675219481,-0.5155061656053902,0.3729582457199665,0.22792783756786378,0.2857516254253488,1.172247550881486,-1.2259409419870166,-0.18445027686794827,-0.4870784785687221,-0.22898414480326507,-0.05859938220610327,-0.5906577191684652,0.8949636473692734,-0.030940337439473817,-1.5387256404819432,-0.9803935578893027,0.4656663499285943,-0.10992770855412916,-1.4580764735979301,-0.45080540209731057,-0.16965879226825184,0.6878337907741865,-0.9716036145775427,0.6071716576234767,0.538573278701653,-0.769432247724735,-0.6098284114590895,-0.46069531234490957,-0.1482846999425294,-0.1569036874549348,0.16776480835019522,0.06865863221876838,115.38140106201172,0.0203589579948313,0.0430736737720857,1,2
2012-08-06,-0.05086684869775334,1.3811673076480813,-1.096730598703779,0.3199673084573582,-0.8425601111403473,0.5607686120095204,1.9683924212493935,-0.4953364274678658,-0.9629230667736234,-0.815478016561913,0.5964997234685281,0.694088523875183,0.3513153556874726,0.7788877073643016,-1.2259409419870166,0.10558449701497673,-0.4223176707663757,-1.1719006967565306,0.8311063598224362,-0.5798889139501235,1.2985847759036062,-0.6205128773585838,-0.6933715277733291,-0.9763839532091345,0.5427404934281562,-0.04248250052290899,-1.1159486052146055,-0.34506199870918053,-0.22636440890313936,-0.5510157579026458,-0.9585520553954209,1.0660967377343598,0.13023448498464113,-0.7657567504474662,-0.5976559777737193,-0.41604884349333787,-0.492082792847205,-0.009174041950964698,0.09424714412346666,-0.07861165542667697,114.17222595214844,-0.0105351094581671,0.0092275775160968,0,0
2012-08-07,-0.12888820773509915,0.6396091216687226,-1.1217725764417559,0.190026566018748,-0.9147698653948491,-0.8924797795215997,0.5418088155947645,0.2557417424130764,-0.9643610649535541,-0.359330620484615,0.2620500310071648,0.1284958328882747,0.3513153556874726,0.2553838739818851,-1.2259409419870166,0.006032125386194154,-0.040004071680721336,-0.9186716299181006,-0.48561423782741103,-0.5741483132635029,0.977611474379746,-0.7875037932961781,0.8299039480341394,-0.9899375271817175,0.5178541167431819,-0.008221383951380654,-1.001905982420164,-0.2918706224549208,-0.25690048203200816,1.6565702386381569,-0.7151141751464732,0.9568056721089785,0.21678049398162824,-0.7710495045204647,-0.604697009458041,-0.3957000395432991,-0.05868520692351969,-0.059877294354966255,-0.0695188070149137,0.1304578034933289,115.61392974853516,0.012548386213585,0.0430517184391524,1,2
2012-08-08,-0.02389459818144402,1.0494078619490494,-1.1078603508626048,0.32143710028113526,-0.8098464105225722,-0.8397965442345531,0.13197760313235254,-0.08066942761499894,-0.9655657761557863,-0.21825893932584173,0.4538569336389226,0.4041181828139599,0.3513153556874726,0.7773749282665411,-1.2259409419870166,0.19944209159958,-0.320580950196789,-0.8610351953971065,0.494364026242727,-0.561346494216209,1.1487544572775887,-0.24817415780077795,1.206121921401604,-0.9694755576642239,0.5257263077382123,0.03669187405162102,-0.8878633596257225,-0.17943301335216827,-0.25741742891889197,-0.6838398489103761,-0.927444817484793,1.203146729314999,-0.045082354288097634,-0.7650220146130019,-0.6019417157076691,-0.3873218750261572,0.0981985360180978,0.03723658123127184,-0.19115999093172645,0.0628791971030739,118.125244140625,0.0214890040771215,0.0226694801949285,1,2
2012-08-09,0.1525977336657528,1.030843020442321,-1.1032229423362212,0.5618687114379541,-0.7621786422534803,-0.9121695883397364,0.21883992517173012,-0.16972763519476797,-0.966565863755577,-0.12040018360599315,0.457661840824897,0.910734820701055,0.3513153556874726,1.122425527680811,-1.2259409419870166,0.5619938956215029,-0.6250020330451638,-0.6883669565414913,0.880044943101059,-0.5351314371201282,1.3795970420819135,-0.358939643309348,0.15198258493528533,-0.9715234508250638,0.5914349880477372,0.10438497953742193,-0.7738207368312809,0.02911354462707174,-0.30261542566148353,0.9386893720697498,-0.7304838593190224,1.2482414424534367,0.8343983692709709,-0.7586383917445181,-0.5576985304681236,-0.3774909184816169,0.15639846189652692,0.21524348281061648,-0.2005924079642724,0.03388786920763023,118.0322494506836,-0.0007875650552852,-0.0279459685676883,0,1
2012-08-10,0.1492937518607411,1.5050805856514693,-1.1245550498620813,0.5481076464783147,-0.7390736531368015,-0.8070088672496754,-0.043979993622508394,-0.19745941510711523,-0.9676331164517088,-0.1487740113191176,0.6660147887613591,0.5368201685833559,0.3513153556874726,0.2307758133252061,-1.2259409419870166,0.6725620242523527,-0.5071269483960212,-0.682926581083526,-0.07455321340020073,-0.5123976298525774,1.1708774865699212,-0.7828297581400738,-1.5387256404819432,-0.940671743566287,0.5936281383458208,0.15276333281640656,-0.6597781140368394,0.1892935249286399,-0.3488780502066391,-1.397939248380584,-0.968817256456468,1.4435045962934365,-0.47376650682322424,-0.7652406941782188,-0.5692585179545133,-0.4097661645126481,0.17703721299254346,0.26559813580164504,-0.7075232126987482,0.023362443365366362,116.45101928710938,-0.0134871382611574,-0.0571585773366365,0,0
2012-08-13,0.04323847679218974,0.6096887847332751,-1.1588718446528252,0.38728973493359925,-0.7248862862615402,-0.759233306579912,0.8387151037316868,-0.5773748376378066,-0.9687166647293389,-0.6558678063808661,0.2552841285572066,-0.0663148613269132,0.4168790859495963,-0.170834880971782,-1.2259409419870166,0.7111000483543873,-0.7507919913120482,-0.5917164955237282,-0.609315015431432,-0.5035061511348299,0.809918463343185,-0.18118827230836643,-0.6933715277733291,-0.9357519754334575,0.5002423467578622,0.1646621715754496,-0.3176502456535148,0.24207364018726887,-0.39329339624271187,1.9652072092235555,-0.9047497646177631,0.8969650283580238,0.503670934886243,-0.7698234549603592,-0.5743319563181395,-0.43189276671027993,-0.3687571839819071,0.27726557187933865,-1.1240052699599166,-0.1480282399856739,119.19487762451172,0.0232890314648885,-0.0715918317951774,1,2
2012-08-14,0.23124482939000401,0.7529395162078837,-1.104150480650488,0.6468637300012647,-0.8559089462989959,-0.7360760695327173,-0.4742309242226717,-0.0843255392208357,-0.9699378495441578,-0.5219550342222765,0.3328340269565681,0.5120996450315282,0.4168790859495963,1.863779878804909,-1.2259409419870166,1.1426315644370988,-0.744818787220964,-0.536565083010279,0.9581125101185141,-0.49167339057772624,1.0853823725800817,0.45055605574476687,0.8299039480341394,-0.9267168688681752,0.5082592189800227,0.20828033330969822,-0.20360762285907325,0.30761894606948553,-0.3277950098603857,0.541179731469694,-0.8947669093060555,1.3754293196912486,0.8822485461849988,-0.7646195199758313,-0.5898905542655373,-0.4596312464355543,-0.20666617695527226,0.4754855846496153,-1.0103898590435232,0.05418327125882945,118.2647705078125,-0.0078338520306386,-0.1454745940101519,0,1
2012-08-16,0.16381378800388655,0.5860386279136237,-1.0874559231734888,0.5475409944927133,-0.8156087641856078,-0.7218566203848801,0.5067789088023119,0.3018899333908945,-0.9714167289916665,0.7207853114074693,0.24953883650537126,0.026176347759801943,0.4168790859495963,-0.3554652387565705,-1.2259409419870166,1.1101533911563939,-0.22850232117121239,-0.42199156877390187,-0.37210129497862915,-0.49357468273846544,0.8450677122298484,0.19850890507974145,0.15198258493528533,-1.0889814104995355,0.4442993614621815,0.2249153394599572,0.02447762272980982,0.2810442224578384,-0.2700294337190164,0.13208284750554056,0.5903393190836824,1.045206265940024,-0.061020751172293,-0.7723282499877373,-0.6122146660980964,-0.447919356459026,0.43573549314938725,0.4571009572116493,-0.935468202560355,0.19842060488316798,114.86981964111328,-0.0291264446854954,-0.1268687356850966,0,0
2012-08-17,-0.07363708408307997,0.09384414639811718,-1.0976579954955699,0.2136964964384135,-0.6531041151321462,-0.8531755654715554,0.8867401660646267,-0.8004881069891382,-0.9731565261377955,-0.53863280433541,-0.00034579245634929075,-0.8866503522357864,0.4168790859495963,-1.34200699790192,-1.2259409419870166,0.8967815343541873,-0.4185518773276788,-0.22210976005703092,-1.2586017637178708,-0.5169932674260331,0.2687295016102556,0.6553935328825005,-1.5387256404819432,-1.0904404042408316,0.24767489184237312,0.185778134527496,0.13852024552425135,0.10990008463484022,-0.21671796135133425,0.21878953113437546,-0.9074263867007129,1.0577645716848325,-0.5987659229462541,-0.7761391436382257,-0.5718785679846242,-0.2993073839952106,-0.575929898536926,0.3514044842461024,-0.5568368214009799,-0.29185772897630763,111.47488403320312,-0.0300001738242334,-0.134109878208035,0,0
2012-08-21,-0.308013983353382,-0.3102085299370725,-1.0985855338098371,-0.11404790437271665,-0.9059856974798359,-0.8127842514773337,-0.059976643023113174,0.19255640957863884,-0.9750856354725652,-0.0787858920983536,-0.2071475633703685,-1.5973379431988532,0.48244281621172,-0.7544134481904107,-1.2259409419870166,0.40839496834351807,0.6913749991776462,-0.00891361302940109,-1.2945771691963126,-0.5351694870732158,-0.35457886026796337,0.3013731343823605,0.8299039480341394,-1.0862255785746011,-0.02242262837929653,0.10339097406980605,0.5946907367020174,-0.028496288776120208,-0.1379288177171442,-0.043559471462141036,-0.8531293074522208,-0.0022847562968052303,0.9584681183817262,-0.7814112866945649,-0.43858118006766367,-0.1579539549166282,-0.21870650992267213,0.12681166187895204,-0.2847667034804649,0.11851161472577387,108.40550994873048,-0.0279203927196983,-0.0962702033802968,0,0
2012-08-22,-0.5198480256205711,-0.9443502547693425,-1.113425297703256,-0.40615283715386613,-0.8111836001896866,-0.6499121263099737,-0.5996871949837044,0.07047908483879314,-0.976991355371724,0.2726074431822301,-0.5403254979995414,-2.1174477879161198,0.48244281621172,-0.867237025433638,-1.2259409419870166,0.25124568741560116,-0.547402358069558,0.10089243991984173,-1.208891447009421,-0.555614435409858,-1.005209393440891,-0.43774954745955885,1.206121921401604,-1.0597147446156618,-0.3125620006574769,-0.007393426878080769,0.708733359496459,-0.19300106855301774,-0.09695734617729539,0.837554028040183,-0.9277193528399599,-0.5884804874982168,-0.3593856441104258,-0.7881287532566901,-0.2026039252130938,-0.062487414219020536,0.10447422424506483,0.04941560690548369,-0.2858997474141602,0.11729209680026484,103.05730438232422,-0.0505937307500858,-0.0628525954299327,0,0
2012-08-23,-0.882580634010211,-1.4477644054460346,-1.1264101264906161,-0.9167054419993579,-0.717414734270819,-0.9033655565506246,0.9632383096830829,3.038119801168349,-0.979064792399616,4.119976409696927,-0.7959544766212273,-2.774211058184552,0.48244281621172,-2.1686662147492504,-1.2259409419870166,-0.6143574390153071,1.6600549959017838,-0.5767954431623346,-2.133469725864003,-0.5302828530293107,-1.7940426756055394,1.1389697149760278,0.15198258493528533,-0.875703786750777,-0.6824536170596488,-0.17100666283603688,0.8227759822909005,0.00860783702984021,0.013637891918749633,-0.4730394858652592,-0.819337246544762,-1.115309486165904,-1.2609898719914503,-0.8145357311511254,0.08326383422789259,0.06228459270174334,4.131109225599024,-0.36714073361495936,0.16714455755495589,1.5143317617512644,104.1734390258789,0.0107720062944165,0.0328480497802551,1,2
2012-08-24,-0.7952532206686149,-1.4696244952010247,-1.0290245474365587,-0.7919946719701478,0.5599900410175466,-0.8083490807395867,-0.35943201613614395,-0.7347152590271583,-0.9812698036545376,1.164499443726482,-0.8160618208128164,-1.5787473140093757,0.48244281621172,0.6165669776064014,-1.2259409419870166,-0.37037274072200355,-0.6802187090244068,0.0423674290905092,0.41814420650473705,-0.5186222772826447,-1.522080164175679,1.347997299817036,-1.5387256404819432,-0.8009105133865335,-0.8458714144386976,-0.28381733920610475,0.9368186050853421,0.09533016268239523,0.2324569860651411,0.5062125906600822,-0.7700981785624452,-1.0515273633255184,-1.2979866763862096,-0.7999261332405614,-0.12406976182664607,0.058208648598393704,1.359913979103448,-0.24593225203819277,0.14907658244193223,-0.8967613772238866,100.45296478271484,-0.036367587208434,0.0155042439991749,0,0
2012-08-27,-1.0414253748396092,-2.160787219158134,-1.0095473750167567,-1.1517189081735693,-0.2053935824225576,-0.7143681727735947,-1.2643314759944517,-0.8620229686550823,-0.9837806123576558,-0.4856867293756172,-1.2009407871654145,-1.9302526523299235,0.5480065464738437,-0.7612979992759222,-1.2259409419870166,-0.9103625971502883,0.9422159623760699,0.08868896517697661,-1.5558054845337332,-0.47382047835609276,-1.8216898636103394,0.6710148175737027,-0.6933715277733291,-0.8006149971979922,-1.0457063882226658,-0.42312321250698137,1.2789464734686666,0.40155065029897646,0.39942302839966376,0.8854930398947081,-0.7462315665695255,-1.2857147346225348,-1.2099213351987335,-0.8063436649317595,-0.23013079072586423,0.12136179144868402,-0.28380371851214775,-0.5149452215501484,-0.014002026855243741,-0.6206862577666641,101.24356079101562,0.0078395010035045,0.0736117658932996,1,1
2012-08-28,-0.9749181045776699,-2.060246657247642,-0.9845052557563035,-1.0643076721812414,-0.736873736067834,0.5659252321351078,-1.3014634983142483,-0.43317454202139566,-0.9860986740935587,-0.6977470486407932,-1.1463697009937206,-0.8962446259012627,0.5480065464738437,0.38562344940251103,-1.2259409419870166,-0.5468233526818954,-1.3942764958092007,0.4801756604383017,0.29261394208126096,-0.4485393130204885,-1.5829500860924512,0.201036210725577,0.8299039480341394,-0.8121124508877997,-1.0911757412470355,-0.5185653832593076,1.3929890962631082,0.559176233871229,0.4399295735305929,-0.05952745834223905,-0.731576533463769,-1.4901717667140342,-2.1699912411859748,-0.8010606307275162,-0.4291985801185399,0.027614715109524388,-0.526967539469927,-0.3293383205551604,0.06728291300222194,-0.08025642054684759,101.80165100097656,0.0054972152306658,0.0687785336731573,1,1
2012-08-29,-0.9234383303285543,-1.83592308356339,-0.9761579770178035,-1.000157370591196,-0.8104770105691503,-0.2011891737855071,-1.2130762911467807,-0.3173560376409488,-0.9882598774867004,-0.780307597175729,-1.0142440044633028,-0.1885605054672227,0.5480065464738437,0.6302007164697294,-1.2259409419870166,-0.9215871729735191,1.9686739812974825,0.6017449058694259,0.19261300789161384,-0.4150383938103568,-1.3555965662694387,-0.45969199902357716,1.206121921401604,-0.8093746475325394,-1.0435592146415478,-0.5818026173873362,1.5070317190575497,0.7594985801756358,0.4436564937703701,-0.5982709662440475,-0.866918167844236,-1.3452427922830117,0.4284526807540976,-0.7961637223886607,-0.5870949538592068,-0.3054316778377588,-0.6089197860744252,-0.5260149160771632,0.16023764832301768,-0.022950233535715715,106.49874877929688,0.0451069144601022,0.0546679080216888,1,2
2012-08-30,-0.5844294114967991,-1.5728030616125606,-0.9019594405956642,-0.5328921575481324,-0.8355278620597724,-0.7338711777323799,-2.176655112639079,1.7040646019249885,-0.9898262431133186,0.7148827574431846,-0.8936107768203043,1.335154638504579,0.5480065464738437,2.239329174260922,-1.2259409419870166,-0.6360194308675524,0.5447294858392182,0.6202493780320953,1.915617970695703,-0.4068645570850702,-0.7186746459818808,1.5998808795529458,0.15198258493528533,-0.7379336724335664,-0.7869428587084216,-0.5612518366315671,1.6210743418519913,0.8108670722225612,0.4833673253581215,0.9618541154587684,-0.8252895479436998,-0.9391108163025773,-1.5676056429873482,-0.7827623367970391,-0.5051445390574958,-0.01945350077974952,0.9221440367965111,-0.3861107951815815,0.5922871345427675,0.657843305727267,105.80115509033205,-0.0065717994866637,-0.0030615617906375,0,1
2012-08-31,-0.6224222134377758,-1.55740656594167,-0.8982495703835479,-0.5970511423863809,-0.283779285334673,-0.8076408932890228,0.4312857429199475,-0.5226438005820838,-0.9916367848540212,0.031562289527693424,-0.8792506094642969,0.9433269730603174,0.5480065464738437,-0.09590369073522248,-1.2259409419870166,-0.7297103052486149,0.1356564411612326,0.6555534412171768,-0.3189618071634021,-0.3977916925855994,-0.7529599674530347,-0.10182414327009547,-1.5387256404819432,-0.7183243272998879,-0.6076518338035989,-0.5506709887184968,1.7351169646464328,0.8680084681093343,0.5148915305402658,-0.3584462724823397,-0.6574281658664904,-1.2862945382887598,0.3042799596849866,-0.7927211290169158,-0.47142619526620827,-0.023156352833190577,0.4819024503988347,-0.43477434186005964,0.5942741790463836,-0.25699772206282706,108.12644958496094,0.0217399346856906,-0.007057803616833,1,2
2012-09-03,-0.45323830523481295,-0.9204033728676636,-0.8611503021724783,-0.36434569930265487,-0.507125875213046,-0.8327483929408467,-1.572067882921372,-0.9458086471821089,-0.9928623849138417,-1.1173036212166676,-0.5259648594475994,1.2236536178970745,0.6135702767359674,1.5876226114280294,-1.4173383613368635,-0.5840735814000738,0.22235807213500045,-0.1776056101955625,0.8909194289390489,-0.3970452676747608,-0.43861459726046725,0.156355153721717,-0.6933715277733291,-0.7199223187741344,-0.37474230156062716,-0.5057822121936651,-1.4580764735979301,0.8783699761470606,0.5336302334695945,-1.2617243490949934,-0.9186456274099428,-0.9986844306342629,0.20509923566849425,-0.7890935959121442,-0.44245763131445043,0.04481939626080829,-0.8236686692880644,-0.36178001974142404,0.6908372240103489,-0.47819587353067816,108.45199584960938,0.0030062687833624,-0.0310136202913035,1,1
2012-09-04,-0.4235443248442032,-0.48938562966147586,-0.8778448596494787,-0.3309486342869645,-0.9178816573513146,-0.27975213238636204,0.30665918866270375,-0.6828827015932685,-0.9935329273468873,-1.3685054880554952,-0.2961856898937225,0.7954585036050631,0.6135702767359674,-0.2980671029566627,-1.4173383613368635,-0.5525993055160928,-0.03997564260870201,-0.13141290081971577,0.08652188225075248,-0.39754588346737146,-0.37116940116348957,-0.43834484828828185,0.8299039480341394,-0.746911696992332,-0.19252285716188114,-0.4624686298215066,-1.3440338508034886,0.8816220817991236,0.4822619034034684,-1.2987898388976018,-0.8207185147541862,-0.8578441431253324,1.8823150106206212,-0.7869183324064178,-0.4850223151814897,0.04785085827080776,-1.1162934085960803,-0.3455595027813195,0.5741067979828457,-0.10458966295952916,107.52186584472656,-0.0086134104208027,-0.0362406191585476,0,1
2012-09-05,-0.48020163864746335,-0.23058962017308948,-0.9529707928634084,-0.42293273744782145,-1.0121011679077847,-0.5036037818884382,0.20711597356287056,1.7342320485674034,-0.9942306907702638,-0.6385230986517968,-0.16406470532266887,0.031101582976980985,0.6135702767359674,0.0010891611969667575,-1.4173383613368635,-0.8160541956531283,0.841086511802314,0.06724097415607369,-0.40489158286606375,-0.4038147063946422,-0.44039197441308015,-1.0201853185134497,1.206121921401604,-0.7530615722086548,-0.09701393499658227,-0.4384287112212329,-1.229991228009047,0.8579082684022951,0.3246269910520322,-1.2105610024035502,-0.7238586924621152,-1.2544617394636948,-0.30594584333556685,-0.792930135331453,-0.6068397831574281,-0.017274983601431468,-0.3279134087822932,-0.48749235251251116,0.4450611995356448,0.30039827343130504,106.1731948852539,-0.0126225553522242,-0.041506943258263,0,0
2012-09-06,-0.5660981803960129,0.2931969472489379,-0.9622454683936988,-0.5516445434987083,-0.7631963732639049,-0.9152884170746699,1.8904617275939728,-0.21665068031552534,-0.9952512067896524,-0.29481367321561786,0.08294892679891122,-0.43651039043211015,0.6135702767359674,0.07773876985737445,-1.4173383613368635,-0.8347428412852783,-0.4694306299403169,-0.696856920122571,-0.5731236425463259,-0.4053763519647306,-0.5587268721173568,0.10691510459361894,0.15198258493528533,-0.9299114298449752,-0.07595688206120851,-0.43561159695348,-1.1159486052146055,0.8596770668871138,0.34195249695319274,-2.172413299982043,0.5956539017984275,-1.2794418283575273,0.8928738420922615,-0.7990445854316233,-0.603751459207309,-0.01290107300655964,-0.3135191321347236,-0.4935742147899812,-0.12903562521599163,0.014477320448155999,105.05706024169922,-0.0105680413128591,-0.0315934298451035,0,0
2012-09-07,-0.6346372529359983,-0.0036203825288655036,-0.990070061074478,-0.6545534688833798,-0.7565368889590649,-1.0097209887330492,-0.30579690068226356,0.04455984009101917,-0.9962676954571368,0.27425700862811536,-0.054917349823980416,-0.7899695381633257,0.6135702767359674,-0.7832045511682088,-1.4173383613368635,-1.0391141654471872,0.5097643826683881,-0.6501429199207189,-0.48699621778847035,-0.41195339512923784,-0.638100532832309,0.2359837369550717,-1.5387256404819432,-0.9905749767776222,-0.09408609364426196,-0.44620484121124143,-1.001905982420164,0.836939145119609,0.3053811710537937,0.43085469213033856,-0.19495949663825873,-1.1348468815155441,0.09962368909142261,-0.8066933820801307,-0.5904983002294609,-0.044543876625093355,-0.013837714858495206,-0.6050930962714347,-0.10894749415445269,0.12410899228068983,104.82452392578124,-0.0022158819887799,-0.0120241827178087,0,1
2012-09-10,-0.6409149611452589,0.47446024280776244,-1.0253143941794896,-0.6670968833333334,-0.6569924373617959,-0.7602533390127197,0.8974042958790062,-0.03822069752802083,-0.9971052669528198,0.545475470148016,0.16049976759014367,-0.6374465353868555,0.6791340069980911,0.19594495146783775,-1.4173383613368635,-1.243838982973736,0.8890227301087408,-1.3296632269977495,-0.13503720966768193,-0.4359999030904353,-0.6075726101553909,-0.39032404866446563,-0.6933715277733291,-0.9680574963937929,-0.10347557734795837,-0.45483727559715936,-0.6597781140368394,0.7159371052036811,0.22260207000477833,-1.568909359235416,-0.7439591323850078,-0.8926343209818131,-0.3923949235272167,-0.8156946681641953,-0.5815487614172283,-0.14047994818264656,0.23118906572496875,-0.7247219035999135,-0.5361158571086091,0.11018337375918015,104.5919952392578,-0.0022207300838816,-0.0093601986300888,0,1
2012-09-11,-0.6443675947682139,0.33192940742747773,-1.0577762538641753,-0.6762252260413965,-0.5692464067798801,-0.7535787954377163,0.10125492924393596,-0.42297828597741194,-0.997560299608053,0.09528335492740837,0.09731097893866228,-0.44219019287751077,0.6791340069980911,-0.058518816300517265,-1.4173383613368635,-1.2560614826111565,-0.05594269898694661,-1.472946647671044,-0.13524236167875237,-0.4649387923998481,-0.5795946907586228,-0.9103990785000948,0.8299039480341394,-0.9488045583079204,-0.1067237132518614,-0.4618349810040766,-0.5457354912423978,0.555176099486591,0.1465632133307393,0.30645144158361753,-0.8199886334187568,-0.6197438755051344,-0.5621564025048793,-0.8231868688696198,-0.6017258343041527,-0.14225208732902184,-0.08008432784623719,-0.7308054290425219,-0.530022929052651,-0.10894030319872167,103.15031433105467,-0.0138797345205182,0.0400924892953121,0,0
2012-09-12,-0.7344449430585882,0.0614096140098222,-1.1301198551802563,-0.7974736731578483,-0.6671519787596935,-0.6538092413067895,-0.3925619396556549,-0.3117985499062775,-0.9978234728606209,-0.08252792043207316,-0.0261960727200955,-0.656972412455054,0.6791340069980911,-0.21738910122577643,-1.4173383613368635,-1.2594066164210107,-0.5946548127101159,-1.3972989763918193,-0.6257387366825246,-0.4859240370817897,-0.721573987076852,-0.5880957579081447,1.206121921401604,-0.9306338930342154,-0.149839088319023,-0.4843680108778344,-0.4316928684479563,0.43303545749756306,0.0014219692168736973,0.2070865862998093,-0.845865250351995,-0.11421908964483228,-0.47516095887063603,-0.8301687589836103,-0.6080732821235031,-0.14142975919549516,-0.2029154371281693,-0.7247212383338583,-0.4516336974535521,-0.032459617549811234,102.87125396728516,-0.0027090419390645,0.0406415360264838,0,1
2012-09-13,-0.7444180821976214,-0.5841410093258377,-1.2173032203897558,-0.8031585388321603,-0.7002596153777889,-0.5658647882765556,-0.5629438720836665,-0.43442196421824697,-0.9983530339187645,-0.21918696268379756,-0.33352655426114125,-0.5176832901427662,0.6791340069980911,0.0789788627479013,-1.4173383613368635,-1.4780267070209168,0.9653793558869342,-1.4109598513856587,-0.15590067368209057,-0.5336633703851856,-0.7290603249272263,-0.6955753466432407,0.15198258493528533,-0.9974045544630008,-0.17303625675863976,-0.5025701644930257,-0.3176502456535148,0.10115262616290692,-0.21722148087847756,1.88741615044098,-0.2759290719861768,-0.33885815792375307,-0.12150077851640988,-0.8359085862285386,-0.6112691712349322,-0.2657167036060108,-0.45070144031876525,-0.8565170965475524,-1.288317554988014,-0.08849318651354035,103.80139923095705,0.0090012058144356,0.045080715042302,1,1
2012-09-14,-0.6684979047403309,-0.3772739038842817,-1.2636773056535926,-0.6879411159418205,-0.7808414547830531,-0.6639917567476675,-0.4756304727889721,0.7489492251352159,-0.9989739645285185,1.1170109245767368,-0.23299643004630477,-0.0744440301588727,0.6791340069980911,-0.46778208293175866,-1.4173383613368635,-1.3371086353597101,-0.35484409424308466,-1.1878381190452938,0.34229842467996224,-0.5835613946577223,-0.5274915139968412,-0.5079834375167555,-1.5387256404819432,-0.990073782540689,-0.13813643255509436,-0.5002751622688917,-0.20360762285907325,-0.33271575183574875,-0.3604259509005057,-0.3049072595033014,-0.506637962332331,0.5069327453566683,-0.12170606413435764,-0.8251086291076821,-0.617225111942696,-0.2294707953409769,0.4997170484184439,-0.7754121833158358,-1.2236173346764159,0.3940941078420664,103.8479232788086,0.0004481020989398,0.0688136479226143,1,1
2012-09-17,-0.6544753672055501,-0.6593030784950155,-1.2887192833915695,-0.6626255286732211,-0.45255326326847306,-0.6971742605508906,-0.12067771604772748,-0.4349588960430099,-0.9996776684902708,0.4245714915857197,-0.37373464590121047,0.016667382172530065,0.7446977372602149,-0.1571342069371626,-1.4173383613368635,-1.083736650910892,-1.2580695341689252,-1.1789380596310786,-0.02215748731421897,-0.6137837925685881,-0.467062801674058,-0.4426958811062217,-0.6933715277733291,-0.9443552596665233,-0.10060390619190003,-0.4942943888013894,0.13852024552425135,-0.6708542676762153,-0.42598542694218167,0.8961380619052071,-0.9309337205616931,0.38996865194361796,-0.615389847192005,-0.816235152305039,-0.6231809138051323,-0.3023814229177706,0.07820170086001511,-0.6253677445724825,-1.5950046483980378,-0.14090211438363245,108.87054443359376,0.0472319578415195,0.0721226826107911,1,2
2012-09-18,-0.29363001905946673,-0.06670148518943275,-1.2293603693403723,-0.14700049806238205,-0.5775383437232837,-0.777938321827147,-0.12088375195467325,0.23025412064498527,-1.0000235902963275,0.9437449569456183,-0.08364051171161072,1.5735997168201903,0.7446977372602149,1.962614095408671,-1.4173383613368635,-0.3856273946712592,-1.2951328640557458,0.14019665657984715,2.0099995107545565,-0.6229773936878384,1.1024893702825325,0.7292944474817367,0.8299039480341394,-0.8537177175023484,0.11811965481049065,-0.4159615858424398,0.2525628683186929,-0.79504909623496,-0.3933688152227275,0.10141522197433285,-1.028259042346451,0.9587270929289711,-0.1423829276940851,-0.8036597399490221,-0.505144659433032,-0.050376729763107315,0.6697792480877712,-0.2583717293730504,-0.5215071985515174,0.2900910489302683,107.4288558959961,-0.0133306877893464,0.0463259357963088,0,0
