Date,dist_sma_100,high_low_range,roc_10,momentum_10,macd_signal,vma_5,dist_sma_5,return_lag_10,volume_lag_5,roc_20,volume_ratio_20,volume_lag_20,open_close_diff,dist_sma_200,price_diff,High,volume_lag_3,rolling_var_10,volume_change_ratio,week,momentum_5,month_cos,month_sin,rolling_vol_10,price_diff_pct,return_lag_1,rolling_vol_5,volume_ratio_5,volume_change,rolling_var_20,volume_lag_10,bb_pct,macd_hist,atr_pct,return_lag_3,Volume,volume_lag_1,atr,return_lag_5,roc_5,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2010-03-17,0.13091590642670894,1.0926769423270324,0.5983719831933155,0.49130583440371706,-0.3330481863136858,-0.7572794551090111,2.0389583692730375,0.9362144673936161,-0.6589463230443527,0.2752686364252587,2.707426237838305,-0.7550910511357489,2.5987985396969155,0.6534022729543677,2.0601271242942447,-0.4713895450493297,-0.9600612349229526,-0.472576359678401,4.329595397876273,-1.0134081633924015,1.0058434679271508,-0.010192082348462538,1.4167952331025446,0.08903191420261977,2.600709003323755,0.5991294518056766,0.5515904222647384,3.508510805447284,1.8578084356076523,-0.5196891854779959,-0.4458360185412487,1.905104005687493,0.7305622404279628,-0.47271504363206673,-0.4477205826104707,0.6052969190378317,-1.0282882192927434,-0.6922984983704845,0.2989492420119187,1.2507412271495266,295.3798522949219,-0.0089198001392101,0.0487615505761418,0,1
2010-03-18,0.0206742474828478,-0.22821311725845453,0.5643938664326364,0.46112239217801554,-0.25882364355144266,-0.6983257559529826,1.1705092876079433,-0.4445648090634244,-0.5125146045072362,0.3120709648765366,0.5783237787173856,-0.639838310399992,-0.7334844227684644,0.5660011307550179,-0.4446281323735037,-0.4605423054172407,-1.031760862416238,-0.4001278005132825,-0.8903793368561493,-1.0134081633924015,0.6761239175009327,-0.010192082348462538,1.4167952331025446,0.10567861551702377,-0.5487589637819937,2.5486339745626125,0.7517975539958986,0.7566275423123483,-1.0130260218549463,-0.4877848049172486,-0.2111868801090205,1.3280814471628324,0.8685038496397002,-0.4452959122911898,-0.321139935805023,-0.28115335739057906,0.6101963504539545,-0.6853579869076534,0.3612524293462071,0.8278651346696532,299.1925964355469,0.0128253383135784,0.0461471524408561,1,2
2010-03-19,0.1426391404604467,-0.564475262417962,0.62943233299105,0.5168451840952151,-0.1707742638655036,-0.5791615961971655,1.2807247318703512,0.5300459257854426,-0.9662302128545917,0.5295056994611888,0.05281786800389909,-0.9296415406917145,0.7119877591340618,0.6546602116569182,0.594796116580062,-0.4669229887954099,-1.0302459390149878,-0.27156600556695154,-0.5196711703395148,-1.0134081633924015,1.1037771972742456,-0.010192082348462538,1.4167952331025446,0.1265242760058456,0.7174998126283311,-0.5438770178915043,0.5894908998221836,-0.15194651293836142,-0.23927708546566667,-0.43369144094943,-0.2552020501618764,1.5015067462752218,1.0319178937819962,-0.636608771073434,0.5998954578755343,-0.4905062269957928,-0.2831817096471291,-0.8233930213738703,-0.44659743098239596,1.3754872825741349,299.05810546875,-0.0004496140786276,0.0267748633758929,0,1
2010-03-22,0.12130452203042415,0.44942791545987587,0.6020435089044637,0.49594992693792067,-0.07884157045868596,-0.4207011212064102,0.6251371807570056,0.029058717983623233,-1.0387394959190464,0.6066406592007196,0.1721624000673134,-0.97658232798433,1.4071368225318857,0.6354817917433319,-0.04039313127094715,-0.44586681153665303,0.6193040184504801,-0.168676637365727,-0.08558831497404511,-0.947541800208626,1.198454908858769,-0.010192082348462538,1.4167952331025446,0.13043525916923246,-0.058795874658846635,0.7193376490775621,0.497379486998363,-0.2343643032806909,0.09285404378624972,-0.38635411998005825,-0.6813238898137781,1.2708951496673389,1.0778199180376562,-0.574374480904835,2.552189413719906,-0.4092155612558529,-0.49417071320192185,-0.7717265474624444,-0.3198772987049988,1.5032443674150875,306.8182373046875,0.0256176241712072,0.0142964678939706,1,2
2010-03-23,0.3825626137906539,-0.030179868971017272,1.5771796491395806,1.2296407254231652,0.0310642065659226,-0.00010806653181265617,1.2256316272217787,-1.3343669397744333,-1.0372074655088117,1.1371446929715499,2.0581610146763563,-0.7669269308432574,1.48899838569303,0.8290105681752972,1.2300099188811708,-0.41013494567430503,-0.280107406136904,0.01944227423100126,1.388616943895668,-0.947541800208626,1.5412362877035986,-0.010192082348462538,1.4167952331025446,-0.052792266469962615,1.4753834975061948,-0.051828494635830384,0.6026255970390992,1.0640609350702959,1.1600135640030778,-0.28833056871780927,-0.6212499551949232,1.6468783271787077,1.2902675798727639,-0.5551413407233331,-0.5447464735651351,0.6059322121621903,-0.41224474488288754,-0.7108062151575073,0.6021730294052042,1.917656916054598,312.9187316894531,0.0196880023091938,-0.0107300210753105,1,2
2010-03-25,0.5845292935204845,0.43730895567056094,1.8728389342702816,1.464150022544027,0.16222280024164598,0.10545632327165301,1.7650074966261242,0.29782543641147563,0.6309697479087069,1.5754014148302848,2.465637700772846,-0.7163172847879878,1.2520945740280311,0.9763209510003568,0.962940986925971,-0.3597275859313693,-0.49252130875503775,0.307619865006985,0.0765424207883793,-0.947541800208626,1.045017848074655,-0.010192082348462538,1.4167952331025446,-0.00869257355019191,1.122875248090255,1.4624648153865656,-0.20506617101160332,1.5543837229424111,0.46571618471537757,-0.15383593196537554,-0.6719522095807331,1.7309075140272256,1.5414827470058117,-0.488274828522198,0.7202756540932737,1.0135095800251572,0.610836608519327,-0.6167261843865882,2.5566183144668577,1.234268472381589,309.3302001953125,-0.0115341982744957,-0.0284985915013023,0,0
2010-03-26,0.4383584457509201,0.19182156483588153,1.4939780927987065,1.180888811177204,0.2898300850276678,0.09030494698993594,0.6311977231784069,0.36011290485329955,-0.278598123736352,1.7370411123852796,-0.015775858761301487,-0.4501492019533351,-0.770490480821352,0.8630061940458534,-0.5962174855094674,-0.34090449207656887,-0.4100420593002367,0.3776429218855059,-1.061264472912083,-0.947541800208626,0.976459351284023,-0.010192082348462538,1.4167952331025446,0.16576051776427062,-0.6991541644136235,1.1180022900299968,-0.10215059818437587,-0.7306972719630865,-1.5464615509565602,-0.1347527878266911,-0.520639435998603,1.2956198322328656,1.4995051272430844,-0.3929355011094046,-0.05199390658174895,-0.33974303560588354,1.0215992738654294,-0.5550344226575648,-0.5437302395625637,1.1627035447353953,307.3116455078125,-0.0065469507513846,0.014825821926426,0,1
2010-03-29,0.3514619595688025,0.46008743060351703,1.508563739474294,1.183207698197684,0.4023579437144666,0.11562430510728951,-0.0070018618661035655,-0.4475331375708714,-0.49341067339996314,1.6156560059954488,-0.06805098903514122,0.15394725273320087,0.5311497830538321,0.7930652226563712,-0.3435767484328945,-0.3814218704725438,0.6199486004526563,0.24017447952665338,-0.30605505981127773,-0.8816754370248505,0.5520665313166144,-0.010192082348462538,1.4167952331025446,0.1571656096798311,-0.41191823747796025,-0.6957521635457664,0.0475025657223383,-0.8431172601665867,-0.060439404875830764,-0.16344641265860374,-0.9894788910183165,1.0485569715083818,1.3212614332436812,-0.2741708337582333,1.4644661180154284,-0.39259742867072833,-0.34222927774855616,-0.46481059766549915,0.7226858785118847,0.6382080391467542,303.3642883300781,-0.0129280095605499,-0.0121890948807221,0,0
2010-03-30,0.1933648650551486,1.5506039017086617,1.3467004250920802,1.0531857442264705,0.488049083852115,0.017496117607144906,-0.8425814007464587,-0.3208449763726048,-0.41000004136812984,0.8134499187019946,-0.7912247659137213,-0.5036043634378898,-0.895585832053231,0.6719649412472365,-0.6539597303640956,-0.3402663847941513,1.0334853219213334,-0.09066760524930989,-0.8471894717039211,-0.8816754370248505,0.27457208434818203,-0.010192082348462538,1.4167952331025446,0.26196836666086276,-0.7791736525437124,-0.40603387857475437,0.27491505143621203,-1.4621763231484568,-0.45265305067478395,-0.15663688045889454,-1.0644051490759479,0.669309650991949,1.0040427395382618,-0.08501351746325442,1.1195107211859316,-0.7886727684814491,-0.3954967383153696,-0.32908891012996283,-0.050434684167484575,0.3057021708495235,303.5436706542969,0.0005911352019261,-0.0054858946054648,1,1
2010-03-31,0.1826838612664827,-0.4303100228847256,1.1390340489278745,0.9045889997417537,0.5515840341201411,-0.3365510813146401,-0.6990151088719796,0.6009727214248568,0.6316216087410164,0.8613688924445666,-0.7432194368855952,-0.8160720985806423,-0.01713149193283689,0.6618130371538441,0.010115372584287598,-0.42512959055760324,-0.33955374774340824,-0.390469104826003,-0.15750470721899396,-0.8816754370248505,-0.2771430236527816,-0.010192082348462538,1.4167952331025446,0.2707179190410395,0.0016936995946248447,-0.7767211977670638,-0.31642248325805433,-1.1641463694106915,0.029123228033769422,-0.16308155427140747,-1.0628220510088031,0.609332661464247,0.7421494087624239,-0.050415303485340436,-0.6968389285672348,-0.7631520922708017,-0.7946674849923893,-0.29824302926545115,1.467696402693646,-0.3487907117516817,304.1268615722656,0.001919431883202,-0.0093532951544757,1,1
2010-04-01,0.18662264462349676,-0.8510493081931406,0.29530968328433,0.26608946122119553,0.597973656199545,-0.7900193407342868,-0.29272364459903133,2.5549249062684,1.0498281217013101,0.6495871300442351,-0.6816848916370087,-0.44847356629659263,0.09449936861915023,0.662774108905102,0.07509626932832905,-0.41683458533218126,-0.3931809462747099,-0.42322230754524504,-0.16712660883971053,-0.8816754370248505,-0.6786837516972016,-0.7116587744019438,1.2257600594616802,-0.4656903295834806,0.07898737164523645,0.008630525144029774,-1.0801769221988433,-0.47486127244273163,0.026380646943976776,-0.1539165137813753,0.6609610440091849,0.5847454921164705,0.5394860838412143,-0.03999985932491495,-0.40670610248554595,-0.7400314123077313,-0.7689473596657913,-0.2851334357638757,1.122360882460275,-0.8036311202337841,313.950439453125,0.0317902151532327,-0.0106762895847261,1,2
2010-04-05,0.5184385748444928,0.180095513300578,1.104800686670197,0.911555138543059,0.655420188223217,-0.7861425074773204,1.2617850219641749,-0.5446414398578917,-0.33871575281463356,1.222370972872585,0.12941802640760053,-0.20288480959174915,1.7983024087004424,0.9107362482262494,1.5620597475804128,-0.3625987766177433,-0.7950474638851446,-0.43669072108691764,0.8197173152024376,-0.8158090738410749,0.29742861831450296,-0.7116587744019438,1.2257600594616802,-0.15998179066785784,1.844563187961509,0.08579369674291572,0.13839640767731143,0.9131071205653087,0.47451822165924856,-0.09864939050171666,-0.2789257427795898,1.1512415980551012,0.6701823357885398,-0.012869227039983073,-0.7779238166890893,-0.32475149894302985,-0.745645987030601,-0.1902819755688702,-0.6959902927591847,0.31972350309855957,303.5885314941406,-0.0335618675585331,-0.0466493623042693,0,0
2010-04-06,0.1333400071647383,0.7014248195993807,0.1850182008148702,0.17785960118788172,0.6878755821572958,-0.7696101618794413,-0.41819665330171885,0.7214551655298554,-0.3929485271567878,0.5905225201128909,0.12915545452012672,-0.24895201853892882,-1.9954623501285231,0.6195304731118666,-1.6861895254384276,-0.3590894786489517,-0.7691536395416813,-0.47821741960834624,-0.23363721883408564,-0.8158090738410749,-0.3097876001018133,-0.7116587744019438,1.2257600594616802,0.38676518289702,-1.950820291659424,1.8210418591071456,0.9228231536669146,0.8413519926135683,-0.004515475959512161,-0.10680563915387871,-0.5008987074799337,0.35982872422309675,0.37477900007619097,0.183732217440037,0.008551620507142432,-0.32866760535211964,-0.3271205792711226,-0.097744332975335,-0.40553775497436134,-0.3864454559097253,301.7046203613281,-0.0062248092852925,-0.0106953226243582,0,1
2010-04-07,0.051476868107659,-0.44900380627711556,0.0734633819156256,0.08730769488746613,0.696247894386666,-0.6506192185335395,-0.6905153948058533,-0.05147034133444627,-0.7993530525118261,0.48819310716131076,0.09508317696311101,-0.6949401585512844,-0.539076944204152,0.5574356527358222,-0.32190990166485406,-0.42895784480610194,-0.7456949027619951,-0.5103221689205817,-0.22775161369877667,-0.8158090738410749,-0.15961322014526974,-0.7116587744019438,1.2257600594616802,0.406115175462598,-0.39331549653537323,-1.975379560683438,0.8577386347609376,0.47464415741355026,0.0001051769635080643,-0.1239309113409969,-0.4147077223227388,0.18105197967834055,0.09010918454800476,0.23561666211604088,0.08582520041823125,-0.3285402398223569,-0.33106729082385405,-0.06844036961741644,-0.7771645323275128,-0.21299950812284577,300.7177734375,-0.0032762653470848,-0.0183051354154401,0,1
2010-04-08,0.0030102756410692773,-0.35467413799224695,-0.47508366639145994,-0.36544551812136805,0.6847056726158426,-0.579259613272192,-0.7657255311197408,1.4662777259682587,-0.7731668266612486,0.7644252372924759,-0.21783456382497737,-0.6320655065837308,-0.3707087950177338,0.5201356529732462,-0.17755428952828375,-0.4445905969718178,-0.32434301375727004,-0.47913396599226465,-0.45975701996372537,-0.8158090738410749,-0.24448956311708533,-0.7116587744019438,1.2257600594616802,0.1417313527073469,-0.22276684616269085,-0.3873200945402234,0.8570507375190987,-0.14271411260696637,-0.18135671884427843,-0.19031307978164588,0.661634633525935,0.04966324782534808,-0.14528704877775284,0.08829966628630728,1.823556228855614,-0.48720776667982946,-0.33093892990736634,-0.20107775146897533,0.01017756103064037,-0.31321073076410455,300.8971862792969,0.0005964374529516,-0.0144236097851317,1,1
2010-04-09,-0.0019489805606227335,-0.7152248666317668,-0.8289351177665669,-0.671927192159209,0.6599949456518905,-0.4788635408174885,-0.62207289774846,1.1210293327686554,-0.7494431861771735,0.6926823707346912,0.010274547729598859,-0.6851315595849872,-0.18191870167536442,0.5147159426603239,0.010120283474307552,-0.4477809386609024,-0.32831637914266587,-0.5135855912207137,0.008214475510360994,-0.8158090738410749,-0.27387590078187907,-0.7116587744019438,1.2257600594616802,-0.07405882383420152,0.0020020338813127336,-0.21603381107813455,0.8516160117585392,0.012721553804743598,0.15469100558925683,-0.25192239554490387,1.0937813571887682,0.002575361647581002,-0.30094303957136226,0.04028120509966554,-1.9782972704190627,-0.35180439782196726,-0.49084647476830257,-0.24040653197370165,0.08753629251928184,-0.3474029983189995,299.6412048339844,-0.0041828575663104,-0.0068810623236165,0,1
2010-04-12,-0.056061810891967864,-0.5301716709443057,-0.6934813685519551,-0.5511918436330918,0.6233207842620979,-0.3434083082638576,-0.3423847963579961,-0.696863078336017,-0.32333325426089554,0.5374457382653948,0.9371410334886201,-0.5267644068825296,-0.1485182631116517,0.47086625956736516,-0.22086342861426483,-0.4605423054172407,-0.328187151349959,-0.5158138585946366,0.5964945008673822,-0.7499427106572994,-1.080228921784954,-0.7116587744019438,1.2257600594616802,-0.10293767118408428,-0.27525918605812755,0.008938542555733328,-0.2616853257998653,1.0187714868184177,0.6294424890000421,-0.30563098712670145,-0.341047291907696,-0.16622323607336284,-0.4423547041101965,0.055010537913741435,-0.3879655419815235,0.19904768209064333,-0.3543849018882386,-0.23732222628972463,1.8271822126777924,-1.2599853585431438,300.3588562011719,0.0023921721213779,-0.0149314003808216,1,1
2010-04-13,-0.04034826905428291,-1.1637578104856994,-0.527424331970124,-0.4095628175729914,0.5813326809203294,-0.39425297940519954,-0.10036454956838325,-0.40648382078616724,-0.32735148818373083,0.6759602357617263,-0.39662938396755704,-1.0174617076344916,-0.026975875706989925,0.47938526424200734,0.09673365075624975,-0.4573519637281561,-0.4891746203162022,-0.5199030941738098,-0.915306744753065,-0.7499427106572994,-0.27387590078187907,-0.7116587744019438,1.2257600594616802,-0.09754515990247874,0.10652093904230052,-0.2686994030113492,-1.4617256875299054,-0.5508766883540108,-0.8277632663846755,-0.3822495827999044,-0.3970878245651414,-0.18861906090152028,-0.5051672168004112,-0.11362246902094111,-0.21643417489898864,-0.5252816201943793,0.20077219562857665,-0.374586302002644,-1.97886073690396,-0.34789456969941296,296.23211669921875,-0.0138346220763745,-0.0016439779866611,0,0
2010-04-15,-0.1951226095560503,0.09616143145591458,-0.5443336811706323,-0.4188478433947767,0.5258496173180824,-0.4009141722043641,-0.6421359909873018,-0.778016837906495,-0.3272208011086543,0.5501099986989308,-0.14972922836772878,-1.0958811157936845,-1.0802708398373422,0.36105515800139387,-0.6828259419013897,-0.44841904594332,-0.3517914640166102,-0.4772265007837106,0.08480493995384845,-0.7499427106572994,-0.43710544609203594,-0.7116587744019438,1.2257600594616802,-0.08839409480839057,-0.8311629503187612,0.11325603752436374,-1.138297251150636,-0.1374756768685257,0.19534924417489133,-0.47207151131611286,-0.8170391612163793,-0.7959735661505057,-0.6646820120834224,-0.08450778869142896,0.008860078643117041,-0.35429876732352505,-0.5292178829542735,-0.3792129958640052,-0.3867765433203214,-0.5436874413052557,296.4114685058594,0.0006052602832236,0.0052859275517257,1,1
2010-04-16,-0.1971532212254386,-0.060160324509394146,-0.5440703499678448,-0.41884942301808764,0.46388706929629125,-0.4205427859313676,-0.4574600423876173,0.009126611590440951,-0.4900261930640954,0.4056265114896634,-0.5331320509191637,-1.094224211836357,0.1650683935779849,0.35662097878950905,0.010110461694267643,-0.4742607357357037,0.20711484703707733,-0.44710279070257014,-0.5412747789891902,-0.7499427106572994,-0.35223132414188646,-0.7116587744019438,1.2257600594616802,-0.08835576275741659,0.0025150990451957194,-0.8293879687666524,-1.1040718599044756,-0.6038169620586104,-0.2386589525793803,-0.5381268459404619,-0.7899800615712801,-1.0127594991892428,-0.7412716137401228,-0.14885341542282846,-0.2691751229767995,-0.563110717058361,-0.3568987653792124,-0.4316508991995175,-0.21505615734512426,-0.4440058416244464,298.83380126953125,0.0081389849144666,0.0036257351945043,1,1
2010-04-19,-0.1205456005477664,0.5597555422278585,-0.4277582577411528,-0.32365342418346843,0.4062139402561648,-0.4718705979182344,0.05048029647409513,0.08646582572156859,-0.3510916613700746,-0.09752841200375882,-0.4386355912941493,0.7099236745048711,0.8200426044742815,0.41093584064105293,0.37105105638090297,-0.4669229887954099,-0.5278051670480788,-0.44691574137707013,-0.20328748426793156,-0.684076347473524,-0.18899511576673117,-0.7116587744019438,1.2257600594616802,-0.04849074206653952,0.44227255929387205,0.00945107682301181,-0.9102353480201204,-0.497070422503691,0.014614202498638746,-0.5398448404095968,-0.7654656334339035,-0.6623723843565611,-0.6905692939454395,-0.13849539521568574,0.11332683547221876,-0.550286696188156,-0.5673426216681987,-0.40620314162045307,0.010486359071882957,-0.24919547884525284,295.20037841796875,-0.0122331956235154,-0.0101079117622865,0,0
2010-04-20,-0.25546904030343476,-0.24560543675820723,-1.2356901396576614,-1.0202025397582606,0.34358203874703125,-0.5474570407287481,-0.44311268368798135,1.8256728388463435,0.2141260019782775,-0.1427093055438692,0.3477011697136229,-0.2737817375541336,-0.9395654008623472,0.30624031571627924,-0.6034414047288208,-0.46213747626178303,-0.35432230470389897,-0.605132639232237,0.6356883857687124,-0.684076347473524,-0.36202158764626335,-0.7116587744019438,1.2257600594616802,-0.6815583500495971,-0.7392979358658858,0.44709885137060956,-0.7507407850757808,0.8446526022562751,0.5222450947544446,-0.5391773264498028,-0.3251520436374298,-1.2019365622756772,-0.7491835884658358,-0.188882598911112,-0.8306659455203318,-0.09324163073246837,-0.554418378546656,-0.47329255596413433,-0.2678552232807543,-0.457068438472979,299.865478515625,0.0156795945155385,0.0180701826896318,1,2
2010-04-21,-0.1000986272528292,-0.3867296933536865,-0.32961567701418903,-0.2423881233281491,0.29239228467197087,-0.38912057519526283,0.41405969399176407,-1.9794098584208923,-0.5290929685250781,-0.10379809509925998,0.5947469557498618,-0.5061033424280011,0.4890648849335387,0.4192840141946509,0.7319572748373986,-0.4554378366039068,-0.5661873784433681,-0.6238865653881337,-0.01568111737854758,-0.684076347473524,-0.07473243513012184,-0.7116587744019438,1.2257600594616802,-1.0514155005361259,0.8857619984220123,-0.7363581916642469,-0.37828477641971286,0.8754544252542168,0.2059276459806293,-0.5402455960881944,-0.3293042186295706,-0.5123220445285096,-0.6139337047822583,-0.42549978563047297,0.009373346265987625,0.0869982409130074,-0.09380141579866122,-0.6414025125415662,0.1150682329844179,-0.11306414500774196,297.8021240234375,-0.0069047165379875,0.007451717021149,0,1
2010-04-22,-0.18040259503414796,0.30435689693957174,-0.34243259970248224,-0.2516763083965563,0.24477004902549512,-0.3725586657427706,-0.013810890574810273,-0.38772734252509017,-0.3536510811355796,-0.19164037929987146,-0.056059203539653255,-0.4158940323689541,-0.5215407949296621,0.35542995686830864,-0.3507859349821881,-0.4353385281842711,-0.553175852375283,-0.6312909323306948,-0.6147316242309382,-0.684076347473524,0.07543750278308942,-0.7116587744019438,1.2257600594616802,-1.0454640754482931,-0.4325711580182569,0.8851465863456098,-0.5600679569243308,-0.037557446289768814,-0.43114377980048946,-0.5375647130773386,-0.3291691753206569,-0.8048084290073998,-0.5717644830268861,-0.3386969064613623,0.44764732566138915,-0.2902546219330209,0.0878470659777529,-0.5812526683191362,-0.8299647803177052,0.06816925908629616,297.4881286621094,-0.0010549320739977,0.002256842828709,0,1
2010-04-23,-0.19437992248812047,-0.9122631913237107,-0.300525982019122,-0.21684877363665117,0.2002956182906506,-0.43826800330062077,-0.10892435147214177,-0.21605028104734791,-0.5679086043658838,-0.5486530746363316,-0.8855622607455034,0.7106286675555737,-0.15026973708430114,0.3380277333011862,-0.06927898636832108,-0.47394177945599664,-0.08944814609221992,-0.6355475419272096,-0.9688223395156921,-0.684076347473524,0.03953246652815363,-0.7116587744019438,1.2257600594616802,-1.0490386352512855,-0.09394872471416682,-0.4268171442208995,-0.5552365093679621,-1.1968545228832026,-0.6022105217078343,-0.5364144427413158,-0.4974014111846333,-0.7791857237157526,-0.5345564108000818,-0.3445931358462056,-0.7375030574990558,-0.8172057161972075,-0.2923541023662712,-0.5881931797819674,0.011000192289719433,0.024636837356849645,295.82843017578125,-0.0055946620423243,0.034238053256736,0,1
2010-04-26,-0.2535835320132948,-0.38605483672972557,-0.41709288340965756,-0.3120431928479594,0.1551079925171238,-0.5389351108251343,-0.29961080328616413,0.009435331722937434,-0.5547501479030567,-0.8783831940062425,-1.0329292400507009,1.1629225787436583,-0.47371710399109335,0.2842850167923235,-0.2858295926882464,-0.4573519637281561,0.09342708564357446,-0.6389775019996232,-0.585321728340567,-0.6182099842897484,-0.25755139153569706,-0.7116587744019438,1.2257600594616802,-1.0377328299501176,-0.3569089788733505,-0.08699251861259054,-0.6257666069837936,-1.4169624866805848,-0.1398620280976266,-0.5591394183845007,-0.35383573055903866,-0.9773386624753335,-0.5429866068433747,-0.4198693439102348,0.8863218377643992,-0.9395617908766661,-0.8234234233197755,-0.6614521468351828,0.4497571274481223,-0.33271904069721586,300.58319091796875,0.0159448988284027,0.0236751264750738,1,2
2010-04-27,-0.08856845166092805,-0.11098325823662086,-0.0354687947819453,-0.0009205855225367105,0.12377415263312244,-0.6714039972325652,0.36101472799037665,-0.2688360259495738,-0.08578587716318609,-0.5196122314195749,-0.337439293733276,-0.3387994662229171,1.527750064959768,0.3975118292350794,0.7463854697160257,-0.4589471345726984,-0.28934174395069034,-0.6347073753964392,1.0733936206433576,-0.6182099842897484,0.3529275077081894,-0.7116587744019438,1.2257600594616802,-0.837810078392196,0.9014264480587415,-0.35071369438343464,-0.5461978441504468,-0.29427420496790874,0.38171499421388316,-0.5761923262115417,0.2302225129230358,-0.13942336887920162,-0.37923037656130365,-0.5391084631924977,-0.42751910570253615,-0.6054927479802461,-0.9467357348451765,-0.7331687257110152,-0.736699231504817,0.4058212590836659,302.1083374023437,0.0050611288470557,-0.000746610187432,1,1
2010-04-28,-0.04082898107303601,-0.3343438450007735,0.01571411663943799,0.04087624728529282,0.1062874868740137,-0.8071989164915508,0.5532047936332569,0.11399081996725703,0.09915444131545981,-0.36506840834396875,0.010011974619208771,-0.39745267429507986,0.6178282132288978,0.425839803020205,0.22667580068424367,-0.44490955325152487,-0.8239976033741926,-0.6233724997535125,0.11325321545785813,-0.6182099842897484,0.12440658847829894,-0.7116587744019438,1.2257600594616802,-0.8255884120552879,0.2622120375144701,0.9005585967104935,-0.7816390740640891,0.6010667065706962,0.19123011183478716,-0.5866043588350095,-0.5377704118968202,0.19135729947083374,-0.21555229947579638,-0.5377374330176851,-0.08720824472337672,-0.4381144930541222,-0.6100558765172942,-0.7231439085642067,0.8889150366809236,0.12506784744105212,298.4749755859375,-0.0120995907304274,-0.004613491042507,0,0
2010-04-29,-0.17291420812620165,-0.08108799530060862,0.04906036793628173,0.06641401735348275,0.0884097769507151,-0.8256544999603432,-0.1215514981675153,-0.8308037645650547,-0.2879367387035684,-0.35397054528930827,0.11986050765191007,-0.8369826352137406,-0.8184209251843563,0.3210563206034414,-0.6034315829487717,-0.43214818649518655,-0.948142695728123,-0.6268837928596819,-0.1020730713734668,-0.6182099842897484,0.010143907841693755,-0.7116587744019438,1.2257600594616802,-0.8588726592380153,-0.7316271082218248,0.2683005909863625,-0.6223420446044433,0.9331673401417305,0.08737151195937201,-0.5876635238399491,-0.35648046427758284,-0.44468248188957044,-0.22017456798147284,-0.48600595304390093,-0.3513067638473475,-0.36162151802265374,-0.4413695275305428,-0.7007804566691197,-0.4263736930684412,-0.011202993033287836,307.84991455078125,0.0309262783540292,0.0380409437248703,1,2
2010-04-30,0.15012341025970513,-0.027239078687197705,0.6412501875059419,0.542387693033335,0.09544235458024587,-0.5415932783436141,1.1771809791944399,0.009949035302316531,-0.8286301064151175,0.058809951233923595,1.2289649208423221,-0.8086620085803224,1.3334131557785207,0.5552314269893975,1.4898647533970575,-0.4031161550137182,-0.6091890941875875,-0.5524716676470348,0.7442082006950635,-0.6182099842897484,0.7152894135617729,-0.7116587744019438,1.2257600594616802,-0.3650775638731461,1.792754289565532,-0.7285968402755666,0.13741842933524817,1.8207503850430844,0.7345925920548896,-0.5763237144960252,-0.5778799016719982,1.193711855315889,0.07427308823486505,-0.4365754818885411,0.9017559002821012,0.28124601904569946,-0.36427874481872446,-0.6020737320368399,-0.08568782672905359,0.839068063212684,302.915771484375,-0.0161575888239865,-0.0032108589435162,0,0
2010-05-03,-0.026606019616371858,-0.26672732439361,0.16529679182222393,0.16160843656479099,0.10434110794922274,-0.44599131229941386,0.04758537935284832,0.44859527350640827,-0.954177085629159,-0.18867628716733117,-0.3927693368643873,-0.7830046890273364,-1.1458479066722993,0.4154494614180821,-0.8127533591593329,-0.4031161550137182,-0.43936353407314704,-0.5422717822305471,-0.9938069025852782,-0.5523436211059729,0.47698045184917565,-1.2251680328023642,0.7038422590420952,-0.2045808165312561,-0.964157554980954,1.7708541981521415,0.4185172766710839,-0.5841029518301777,-0.9726518613617328,-0.5781368542702441,-0.5642828301949918,0.33797924884642006,0.09633188909785599,-0.3732829288081731,0.2685932332040846,-0.5698733663314247,0.28361292879221933,-0.5781678919643694,-0.35007736906637366,0.5552230946004951,300.3588562011719,-0.008476837834103,-0.0568187912763392,0,1
2010-05-04,-0.11796482175301344,-0.1908201369133568,0.23812769048874857,0.21732964885867953,0.10678775161852201,-0.49163076087751006,-0.3969514216088033,-0.7375617463481946,-0.6113959095049073,-0.724137747452485,-0.7656012872302345,-0.32216316281992396,-0.4567011620864879,0.3383543680750659,-0.4302097592749165,-0.4292769958088125,-0.3617521243038633,-0.5655649944365655,-0.6393885784757087,-0.5523436211059729,-0.05515190812136805,-1.2251680328023642,0.7038422590420952,-0.24813944962092502,-0.5232382509884359,-0.9643333347313658,0.36514179359295995,-1.054688852393563,-0.2424221105197224,-0.6259279541014753,-0.07968642426956216,0.044369394142778636,0.020065865484451478,-0.255848496886807,-0.729730600842286,-0.7819784055466317,-0.574158122378578,-0.49488410776434577,0.9043661067550627,-0.08966658277235756,300.7177734375,0.0011942479919806,-0.0644585486580317,1,1
